BET_Name,TEDataIP,Parent_Interface
ASHAMS17-M01H-C-EG,10.40.99.242,ge-0/3/1
ASHAMS17-M02H-C-EG,10.40.99.243,ge-0/3/1
ASHAMS18-M01H-C-EG,10.40.99.250,ge-0/3/2
ASHAMS18-M02H-C-EG,10.40.99.251,ge-0/3/2
ASHAMS19-M01H-C-EG,10.40.195.66,ge-0/3/3
ASHAMS20-M01H-C-EG,10.40.168.178,ge-0/3/4
ASHAMS21-M01H-C-EG,10.40.195.82,ge-0/3/5
ASHAMS22-M01H-C-EG,10.40.155.58,ge-1/0/1
ASHAMS23-M01H-C-EG,10.40.155.66,ge-1/0/2
ANSHCB24-M01H-C-EG,10.40.155.74,ge-1/0/3
ASHAMS25-M01H-C-EG,10.40.155.82,ge-1/0/4
ASHAMS26-M01H-C-EG,10.40.155.90,ge-1/0/5
AINSHC89-M01Z-C-EG,10.50.2.18,ge-1/0/8
ASHMS122-M01Z-C-EG,10.50.41.146,ge-1/0/9
ASHMS122-M02Z-C-EG,10.50.41.147,ge-1/0/9
ASHAMS27-M01H-C-EG,10.41.154.2,ge-1/1/4
ASHAMS27-M02H-C-EG,10.41.154.3,ge-1/1/4
ASHAMS28-M01H-C-EG,10.41.154.10,ge-1/1/5
ASHAMS28-M02H-C-EG,10.41.154.11,ge-1/1/5
ANSHMS92-M01Z-C-EG,10.50.41.26,ge-1/2/0
ANSHMS92-M02Z-C-EG,10.50.41.27,ge-1/2/0
ASHMC161-M01Z-C-EG,10.50.134.10,ge-1/2/2
ASHMC161-M02Z-C-EG,,ge-1/2/2
ANSHMS47-M01H-C-EG,10.42.161.26,ge-1/2/3
ANSHMS48-M01H-C-EG,10.42.161.34,ge-1/2/4
ANSHMS48-M02H-C-EG,10.42.161.35,ge-1/2/4
ANSHC100-M01H-C-EG,10.50.180.194,ge-1/2/5
ANSHC100-M02H-C-EG,10.50.180.195,ge-1/2/5
ANSHC101-M01H-C-EG,10.50.180.202,ge-1/2/6
ANSHC101-M02H-C-EG,10.50.180.203,ge-1/2/6
ANSHC106-M01Z-C-EG,,ge-1/2/8
ANSHC109-M01H-C-EG,10.50.180.242,ge-1/3/0
ANSHC109-M02H-C-EG,10.50.180.243,ge-1/3/0
ANSHC110-M01H-C-EG,10.50.180.250,ge-1/3/1
ANSHC110-M02H-C-EG,10.50.180.251,ge-1/3/1
ANSHC111-M01Z-C-EG,,ge-1/3/2
ANSHC112-M01H-C-EG,10.50.181.2,ge-1/3/3
ANSHC113-M01H-C-EG,10.50.181.10,ge-1/3/4
ASHSC114-M01H-C-EG,10.50.181.18,ge-1/3/5
ASHSC114-M02H-C-EG,10.50.181.19,ge-1/3/5
ANSHC119-M01H-C-EG,10.50.41.122,ge-1/3/6
ASHMUN-M01H-MNF-EG,10.41.175.138,ge-0/0/7
ASHMONC1-M01H-MNF-EG,10.41.89.242,ge-0/0/8
ASHMONC3-M01Z-MNF-EG,10.42.147.130,ge-0/1/6
ASHMUN-M02H-MNF-EG,10.41.223.150,ge-0/1/8
ASHMONC4-M01H-MNF-EG,10.42.147.138,ge-0/2/0
ASHMONC4-M02H-MNF-EG,10.42.147.139,ge-0/2/0
ASHOMC5-M01H-MNF-EG,10.42.147.146,ge-0/2/1
ASHOMC5-M02H-MNF-EG,10.42.147.147,ge-0/2/1
ASHMOUN6-M01Z-MNF-EG,10.42.147.154,ge-0/2/2
ASHMOUN7-M01Z-MNF-EG,10.42.147.162,ge-0/2/3
ASHMONC8-M01Z-MNF-EG,10.42.237.178,ge-0/2/6
ASHMON10-M01H-MNF-EG,10.50.115.50,ge-0/2/7
ASHMON11-M01Z-MNF-EG,10.50.149.106,ge-0/2/8
ASHMON11-M02Z-MNF-EG,10.50.149.107,ge-0/2/8
ASHMON12-M01Z-MNF-EG,10.50.149.114,ge-0/2/9
ASHMON12-M02Z-MNF-EG,10.50.149.115,ge-0/2/9
ASHMON14-M01Z-MNF-EG,10.50.149.122,ge-0/3/0
ASHMON14-M02Z-MNF-EG,10.50.149.123,ge-0/3/0
ASHMON20-M01Z-MNF-EG,10.50.149.90,ge-0/3/1
ASHMON20-M02Z-MNF-EG,10.50.149.91,ge-0/3/1
ASHMON13-M01Z-MNF-EG,10.60.18.58,ge-0/3/2
ASHMOC15-M01Z-MNF-EG,10.60.18.66,ge-0/3/3
ASHMOC16-M01Z-MNF-EG,10.60.18.74,ge-0/3/4
ASHMNC22-M01H-MNF-EG,10.60.47.74,ge-0/3/6
ASHMON24-M01N-MNF-EG,10.60.59.194,ge-0/3/7
AELYAS-M01H-AST-EG,10.41.127.110,ge-0/0/1
AWLDYAS1-M01H-AST-EG,10.40.34.170,ge-0/0/2
AWLDLYS5-M01H-AST-EG,10.40.34.178,ge-0/0/3
AWLDYAS6-M01H-AST-EG,10.40.34.186,ge-0/0/4
AWLDYAS7-M01H-AST-EG,10.40.34.194,ge-0/0/5
AWLDYAS8-M01H-AST-EG,10.40.34.202,ge-0/0/6
AWLDLYS9-M01H-AST-EG,10.40.34.210,ge-0/0/7
AWLDYC10-M01H-AST-EG,10.42.194.82,ge-0/1/4
AWLDYC11-M01H-AST-EG,10.42.194.90,ge-0/1/5
AWLDYC12-M01H-AST-EG,10.42.194.98,ge-0/1/6
BNBNQCB1-M01H-ASN-EG,10.40.7.186,ge-0/0/2
BNBNQCB2-M01H-ASN-EG,10.40.7.194,ge-0/0/3
BNBNQCB3-M01H-ASN-EG,10.40.7.202,ge-0/0/4
BNBNQCB4-M01H-ASN-EG,10.40.88.98,ge-0/0/5
BNBNQCB5-M01H-ASN-EG,10.40.7.218,ge-0/0/6
BNBNQB-M01H-ASN-EG,10.42.210.218,ge-0/0/8
BNBDQC7-M01H-ASN-EG,10.42.249.42,ge-0/1/0
BNBDQC8-M01H-ASN-EG,10.42.249.50,ge-0/1/1
BNBDQC27-M01Z-ASN-EG,,ge-0/1/2
RMLTBLAQ-M01H-C-EG,10.41.171.18,ge-0/0/3
Voice1052-M01H-C-EG,10.40.24.66,ge-0/0/1
FAZARA3-M01H-AST-EG,10.40.34.226,ge-0/0/4
FAZARA4-M01H-AST-EG,10.40.34.234,ge-0/0/5
FZRAC900-M01H-AST-EG,10.42.40.34,ge-0/1/1
FAZRAC20-M01Z-AST-EG,10.60.63.26,ge-0/1/6
FAZRAC20-M02Z-AST-EG,10.60.63.26,ge-0/1/6
Voice1694-M01F-C-EG,10.50.22.178,ge-0/1/9
METWAST1-M01H-MNF-EG,10.40.68.242,ge-0/0/1
METWAST3-M01H-MNF-EG,10.40.69.154,ge-0/0/3
METWAST3-M02H-MNF-EG,10.40.69.155,ge-0/0/3
MEETWC10-M01H-MNF-EG,10.60.62.10,ge-0/0/5
MEETWC10-M02H-MNF-EG,10.60.62.11,ge-0/0/5
SHNWNCB1-M01H-MNF-EG,10.40.69.202,ge-0/0/1
SHNWNCB2-M01H-MNF-EG,10.40.69.210,ge-0/0/2
SHNWNCB2-M02H-MNF-EG,10.40.69.211,ge-0/0/2
SHENWN-M01H-MNF-EG,10.41.183.50,ge-0/0/5
SHNWCB11-M01H-MNF-EG,10.41.22.242,ge-0/0/6
SHNWCB11-M02H-MNF-EG,10.41.22.243,ge-0/0/6
SHENWNC8-M01H-MNF-EG,10.40.157.186,ge-0/0/7
SHENWNC8-M02H-MNF-EG,10.40.157.187,ge-0/0/7
SHNWCB12-M01H-MNF-EG,10.41.22.250,ge-0/0/8
SHNWCB12-M02H-MNF-EG,10.41.22.251,ge-0/0/8
SHNWNC14-M01H-MNF-EG,10.42.40.2,ge-0/1/0
SHNWNC14-M02H-MNF-EG,10.42.40.3,ge-0/1/0
SHNWNC13-M01N-MNF-EG,10.42.150.178,ge-0/1/3
SHNWNC29-M01H-MNF-EG,10.60.69.154,ge-0/1/6
SHNWCB15-M01Z-MNF-EG,10.60.19.162,ge-0/1/9
SHNWCB15-M02Z-MNF-EG,10.60.19.163,ge-0/1/9
MHLA3C68-M01Z-GH-EG,10.50.111.18,ge-0/0/0
MAHL3C71-M01N-GH-EG,10.50.111.26,ge-0/0/1
MAHL3C71-M02N-GH-EG,10.50.111.27,ge-0/0/1
MAHL3C71-M03N-GH-EG,10.50.111.28,ge-0/0/1
MHLA3C72-M01N-GH-EG,10.50.111.34,ge-0/0/2
MHLA3C72-M02N-GH-EG,10.50.111.35,ge-0/0/2
MHLA3C72-M03N-GH-EG,10.50.111.36,ge-0/0/2
MHLA3C25-M01H-GH-EG,10.42.8.34,ge-0/0/3
MNSHTB26-M01H-GH-EG,10.42.8.42,ge-0/0/4
MNSHBCB1-M01H-GH-EG,10.40.51.138,ge-0/1/0
MNSHBCB1-M02H-GH-EG,10.40.51.139,ge-0/1/0
MNSHBCB3-M01H-GH-EG,10.40.51.154,ge-0/1/2
MNSHBCB3-M02H-GH-EG,10.40.51.155,ge-0/1/2
MNSHBCB4-M01H-GH-EG,10.40.51.162,ge-0/1/3
MNSHBCB4-M02H-GH-EG,10.40.51.163,ge-0/1/3
HAYTANC5-M01H-GH-EG,10.40.51.170,ge-0/1/4
HAYTANC5-M02H-GH-EG,10.40.51.171,ge-0/1/4
HAYTANC6-M02H-GH-EG,10.40.51.178,ge-0/1/5
HAYTANC6-M01H-GH-EG,10.40.51.179,ge-0/1/5
HAYTANC7-M01H-GH-EG,10.40.51.186,ge-0/1/6
HAYTANC7-M02H-GH-EG,10.40.51.187,ge-0/1/6
HAYTANC8-M01H-GH-EG,10.40.51.194,ge-0/1/7
HAYTANC8-M02H-GH-EG,10.40.51.195,ge-0/1/7
GRSHBLD9-M01H-GH-EG,10.40.197.74,ge-0/1/9
GRSHBLD9-M02H-GH-EG,10.40.197.75,ge-0/1/9
MHLA3C27-M01H-GH-EG,10.42.8.50,ge-0/2/0
MHLA3C73-M01Z-GH-EG,10.50.111.42,ge-0/2/1
MHLA3C74-M01Z-GH-EG,10.50.111.50,ge-0/2/2
MAHL3C77-M01N-GH-EG,10.50.111.58,ge-0/2/3
MAHL3C77-M02N-GH-EG,10.50.111.59,ge-0/2/3
MAHL3C77-M03N-GH-EG,10.50.111.60,ge-0/2/3
MHLA3C78-M01Z-GH-EG,10.50.111.66,ge-0/2/4
MHLA3C10-M01H-GH-EG,10.40.161.178,ge-0/2/5
MHLA3C10-M02H-GH-EG,10.40.161.179,ge-0/2/5
MHLA3C11-M01H-GH-EG,10.42.7.178,ge-0/2/6
MHLA3C12-M01H-GH-EG,10.42.7.186,ge-0/2/7
MHLA3C13-M01H-GH-EG,10.42.7.194,ge-0/2/8
MHLA3C14-M01H-GH-EG,10.42.7.202,ge-0/2/9
MHLA3C15-M01H-GH-EG,10.42.7.210,ge-0/3/0
MNSHTB16-M01H-GH-EG,10.42.7.218,ge-0/3/1
MNSHTB17-M01H-GH-EG,10.42.7.226,ge-0/3/2
MNSHTB18-M01H-GH-EG,10.42.7.242,ge-0/3/3
MNSHTB19-M01H-GH-EG,10.42.7.250,ge-0/3/4
MHLA3C20-M01H-GH-EG,10.42.7.234,ge-0/3/5
MNSHTB21-M01H-GH-EG,10.42.8.2,ge-0/3/6
MNSHTB22-M01H-GH-EG,10.42.8.10,ge-0/3/7
MHLA3C23-M01H-GH-EG,10.42.8.18,ge-0/3/8
MNSHTB24-M01H-GH-EG,10.42.8.26,ge-0/3/9
MNSHTB28-M01H-GH-EG,10.42.8.58,ge-1/0/0
MNSHTB29-M01H-GH-EG,10.42.8.66,ge-1/0/1
MNSHTB30-M01H-GH-EG,10.42.8.74,ge-1/0/2
MNSHTB31-M01H-GH-EG,10.42.8.82,ge-1/0/3
MNSHTB32-M01H-GH-EG,10.42.8.90,ge-1/0/4
MNSHTB33-M01H-GH-EG,10.42.8.98,ge-1/0/5
MHLA3C34-M01H-GH-EG,10.42.8.106,ge-1/0/6
MHLA3C35-M01H-GH-EG,10.42.8.114,ge-1/0/7
MHLA3C36-M01H-GH-EG,10.42.8.122,ge-1/0/8
MNSHTB37-M01H-GH-EG,10.42.8.130,ge-1/0/9
MHLA3C38-M01H-GH-EG,10.42.8.138,ge-1/1/0
MHLA3C39-M01H-GH-EG,10.42.8.146,ge-1/1/1
MNSHTB40-M01H-GH-EG,10.42.8.154,ge-1/1/2
MNSHTB41-M01H-GH-EG,10.42.8.162,ge-1/1/3
MNSHTB42-M01H-GH-EG,10.42.8.170,ge-1/1/4
MNSHTB43-M01H-GH-EG,10.42.8.178,ge-1/1/5
MNSHTB44-M01H-GH-EG,10.42.8.186,ge-1/1/6
MNSHTB45-M01H-GH-EG,10.42.8.194,ge-1/1/7
MHLA3C79-M01Z-GH-EG,10.50.111.74,ge-1/1/8
MHLA3C81-M01N-GH-EG,10.50.111.82,ge-1/1/9
MHLA3C81-M02N-GH-EG,10.50.111.83,ge-1/1/9
MHLA3C81-M03N-GH-EG,10.50.111.84,ge-1/1/9
MHSBKC46-M01H-GH-EG,10.42.143.74,ge-1/2/0
MNSBC47-M01H-GH-EG,10.42.143.82,ge-1/2/1
MNSBC48-M01H-GH-EG,10.42.143.90,ge-1/2/2
MHSBKC49-M01H-GH-EG,10.42.143.98,ge-1/2/3
MNSBC50-M01N-GH-EG,10.42.143.106,ge-1/2/5
MNSBC50-M02N-GH-EG,10.42.143.107,ge-1/2/5
MNSBC51-M01N-GH-EG,10.42.143.114,ge-1/2/6
MNSBC51-M02N-GH-EG,10.42.143.115,ge-1/2/6
MHSBKC52-M01N-GH-EG,10.42.143.122,ge-1/2/7
MHSBKC52-M02N-GH-EG,10.42.143.123,ge-1/2/7
MHLA3C55-M01H-GH-EG,10.42.143.146,ge-1/2/8
MHLA3C55-M02H-GH-EG,10.42.143.147,ge-1/2/8
MHLA3C56-M01H-GH-EG,10.42.143.154,ge-1/2/9
MHLA3C56-M02H-GH-EG,10.42.143.155,ge-1/2/9
Voice1870-M01Z-C-EG,10.42.143.130,ge-1/3/0
MHSBKC54-M01N-GH-EG,10.42.143.138,ge-1/3/1
MHSBKC54-M02N-GH-EG,10.42.143.139,ge-1/3/1
MHLA3C82-M01N-GH-EG,10.50.111.90,ge-1/3/2
MHLA3C82-M02N-GH-EG,10.50.111.91,ge-1/3/2
MHLA3C82-M03N-GH-EG,10.50.111.92,ge-1/3/2
MHLA3C61-M01Z-GH-EG,10.50.110.218,ge-1/3/3
MHLA3C62-M01Z-GH-EG,10.50.110.226,ge-1/3/4
MAHALC63-M01Z-GH-EG,10.50.110.242,ge-1/3/5
MHALA3C64-M01Z-GH-EG,10.50.110.250,ge-1/3/6
MHLA3C65-M01Z-GH-EG,10.50.110.234,ge-1/3/7
QUSNZO-M01H-MNF-EG,10.40.95.214,ge-0/0/3
INDSACB1-M01H-MNF-EG,10.40.70.154,ge-0/0/4
QSNINDZ2-M01H-MNF-EG,10.40.70.162,ge-0/0/5
QSNINDC5-M01H-MNF-EG,10.40.233.162,ge-0/1/3
BRKTGHT1-M01H-BH-EG,10.40.48.130,ge-0/0/1
BRKTGHT2-M01H-BH-EG,10.40.48.138,ge-0/0/2
BRKTGHT3-M01H-BH-EG,10.40.48.146,ge-0/0/3
ABHCB6-M01H-BH-EG,10.40.182.26,ge-0/0/4
BRKTGTS-M01H-BH-EG,10.41.205.130,ge-0/0/9
BRKTGHT5-M01H-BH-EG,10.42.135.106,ge-0/1/3
BRKTGHT6-M01H-BH-EG,10.42.135.114,ge-0/1/4
BKTGHT10-M01Z-BH-EG,10.60.0.186,ge-0/1/5
SALAMC1-M01H-SIN-EG,10.40.214.154,ge-0/0/1
SALAMCB3-M01H-SIN-EG,10.40.88.138,ge-0/0/2
SALAM14-M01H-SIN-EG,10.41.70.82,ge-0/0/3
SLMSNA20-M01H-SIN-EG,10.40.85.66,ge-0/0/4
SLMSNA20-M02H-SIN-EG,10.40.85.67,ge-0/0/4
SLMSNA24-M01H-SIN-EG,10.40.85.90,ge-0/0/5
SLMSNA24-M02H-SIN-EG,10.40.85.91,ge-0/0/5
SLMSNA25-M01H-SIN-EG,10.40.85.98,ge-0/0/6
SALMSN25-M02H-SIN-EG,10.40.85.99,ge-0/0/6
SLMSNA29-M01H-SIN-EG,10.40.89.98,ge-0/0/7
SLMSNA30-M01H-SIN-EG,10.40.89.106,ge-0/0/8
SLMSNA31-M01H-SIN-EG,10.40.89.146,ge-0/0/9
SLMSNA10-M01H-SIN-EG,10.40.214.194,ge-0/1/0
SLMSN26-M01H-SIN-EG,10.42.30.186,ge-0/1/6
SALMSN12-M01H-SIN-EG,10.41.70.66,ge-0/1/7
SALMSN13-M01H-SIN-EG,10.41.70.74,ge-0/1/8
SLMSN27-M01H-SIN-EG,10.42.30.194,ge-0/1/9
SALAM101-M01H-SIN-EG,10.50.160.210,ge-0/2/2
SALMSN32-M01H-SIN-EG,10.40.114.194,ge-0/2/5
DHYTSC60-M01H-SIN-EG,10.41.54.218,ge-0/2/6
SALAMC4-M01H-SIN-EG,10.40.214.162,ge-0/2/7
SALAMC5-M01H-SIN-EG,10.40.214.170,ge-0/2/8
SALAMC8-M01H-SIN-EG,10.40.214.178,ge-0/2/9
SALMSN35-M01H-SIN-EG,10.50.123.194,ge-0/3/0
SALAMC9-M01H-SIN-EG,10.40.214.186,ge-0/3/1
SALAMC15-M01H-SIN-EG,10.40.214.210,ge-0/3/2
SALAMC16-M01H-SIN-EG,10.40.214.218,ge-0/3/3
SALAMC17-M01H-SIN-EG,10.40.214.226,ge-0/3/4
SALAMC18-M01H-SIN-EG,10.40.214.234,ge-0/3/5
SALAMC18-M02H-SIN-EG,10.40.214.235,ge-0/3/5
SALAMC19-M01H-SIN-EG,10.40.214.242,ge-0/3/6
SALAMC6-M01H-SIN-EG,10.41.70.50,ge-0/3/7
SALAMC2-M01H-SIN-EG,10.41.70.42,ge-0/3/8
SALAMC2-M02H-SIN-EG,10.41.70.43,ge-0/3/8
SALMSN22-M01H-SIN-EG,10.40.85.74,ge-0/3/9
KFRIBRHM-M01H-SHR-EG,10.40.175.18,ge-0/0/1
GOSAQ-M01Z-SHR-EG,10.40.175.26,ge-0/0/2
TLROZN-M01Z-SHR-EG,10.40.175.34,ge-0/0/3
MEETRB-M01H-SHR-EG,10.40.175.42,ge-0/0/4
MEETRB-M02H-SHR-EG,10.40.175.43,ge-0/0/4
BLMTHMLC-M02H-SHR-EG,10.40.175.50,ge-0/0/5
BLMTHMLC-M01H-SHR-EG,10.40.175.51,ge-0/0/5
BELBIS-M01H-SHR-EG,10.41.193.98,ge-0/0/6
BELBIS-M02H-SHR-EG,10.41.193.102,ge-0/0/7
BLBISC43-M01Z-SHR-EG,10.50.85.50,ge-0/0/9
BLBISC43-M02Z-SHR-EG,10.50.85.51,ge-0/0/9
BELBSC11-M01H-SHR-EG,10.41.80.186,ge-0/1/8
BELBSC63-M01H-SHR-EG,10.50.163.170,ge-0/2/0
BELBSC67-M01H-SHR-EG,10.50.163.162,ge-0/2/1
BELBSC68-M01Z-SHR-EG,10.50.167.146,ge-0/2/2
BELBIS69-M01Z-SHR-EG,10.50.167.154,ge-0/2/3
BELBISC8-M01H-SHR-EG,10.40.116.210,ge-0/2/5
BELBISC6-M01H-SHR-EG,10.41.248.50,ge-0/2/6
BELBISC6-M02H-SHR-EG,10.41.248.51,ge-0/2/6
BELBSC12-M01Z-SHR-EG,10.41.76.226,ge-0/2/8
BLBISC70-M01Z-SHR-EG,10.50.167.162,ge-0/3/1
BELBSC19-M01N-SHR-EG,10.42.205.74,ge-0/3/2
BELBSC19-M02N-SHR-EG,10.42.205.75,ge-0/3/2
BELBSC20-M01H-SHR-EG,10.42.240.130,ge-0/3/3
BELBSC21-M01H-SHR-EG,10.42.240.138,ge-0/3/4
BELBSC21-M02H-SHR-EG,10.42.240.139,ge-0/3/4
BLEBSC22-M01N-SHR-EG,10.42.202.98,ge-0/3/5
BLEBSC22-M02N-SHR-EG,10.42.202.99,ge-0/3/5
BELBSC23-M01N-SHR-EG,10.42.218.2,ge-0/3/6
BELBSC23-M02N-SHR-EG,10.42.218.3,ge-0/3/6
BLBISC44-M01H-SHR-EG,10.50.85.58,ge-0/3/7
BELBSC14-M01N-SHR-EG,10.42.230.58,ge-1/0/0
BELBSC14-M02N-SHR-EG,10.42.230.59,ge-1/0/0
BELBSC14-M03N-SHR-EG,10.42.230.60,ge-1/0/0
BELBSC15-M01N-SHR-EG,10.42.230.66,ge-1/0/1
BELBSC15-M02N-SHR-EG,10.42.230.67,ge-1/0/1
BELBSC15-M03N-SHR-EG,10.42.230.68,ge-1/0/1
BLBISC16-M01N-SHR-EG,10.42.230.74,ge-1/0/2
BLBISC16-M02N-SHR-EG,10.42.230.75,ge-1/0/2
BLBISC16-M03N-SHR-EG,10.42.230.76,ge-1/0/2
BELBSC17-M01N-SHR-EG,10.42.230.82,ge-1/0/3
BELBSC17-M02N-SHR-EG,10.42.230.83,ge-1/0/3
BELBSC17-M03N-SHR-EG,10.42.230.84,ge-1/0/3
BELBSC18-M01N-SHR-EG,10.42.230.90,ge-1/0/4
BELBSC18-M02N-SHR-EG,10.42.230.91,ge-1/0/4
BELBSC18-M03N-SHR-EG,10.42.230.92,ge-1/0/4
BELBIS25-M01Z-SHR-EG,10.50.84.162,ge-1/0/5
BELBIS25-M02Z-SHR-EG,10.50.84.163,ge-1/0/5
BELBSC26-M01Z-SHR-EG,10.50.84.170,ge-1/0/6
BELBSC26-M02Z-SHR-EG,10.50.84.171,ge-1/0/6
BLBISC27-M01Z-SHR-EG,10.50.84.178,ge-1/0/7
BLBISC27-M02Z-SHR-EG,10.50.84.179,ge-1/0/7
BLBISC28-M01Z-SHR-EG,10.50.84.186,ge-1/0/8
BLBISC28-M02Z-SHR-EG,10.50.84.187,ge-1/0/8
BELBIS29-M01Z-SHR-EG,10.50.84.194,ge-1/0/9
BELBIS29-M02Z-SHR-EG,10.50.84.195,ge-1/0/9
BELBSC42-M01Z-SHR-EG,10.50.85.42,ge-1/1/0
BELBSC42-M02Z-SHR-EG,10.50.85.43,ge-1/1/0
BELBSC51-M01H-SHR-EG,10.50.85.114,ge-1/1/1
BELBSC41-M01Z-SHR-EG,10.50.85.34,ge-1/1/2
BELBSC41-M02Z-SHR-EG,10.50.85.35,ge-1/1/2
BELBSC52-M01H-SHR-EG,10.50.85.122,ge-1/1/3
BELBSC36-M01H-SHR-EG,10.50.84.234,ge-1/1/6
BLBISC37-M01H-SHR-EG,10.50.85.2,ge-1/1/7
BLBISC39-M01Z-SHR-EG,10.50.85.18,ge-1/1/9
BLBISC39-M02Z-SHR-EG,10.50.85.19,ge-1/1/9
DRSNHCB2-M01H-KN-EG,10.40.165.98,ge-0/0/1
GRAGOUS-M01H-KN-EG,10.41.219.130,ge-0/0/3
GRGOSC3-M01H-KN-EG,10.42.51.186,ge-0/0/7
GARGOS05-M01Z-KN-EG,10.60.7.218,ge-0/1/0
GARAGOS6-M01Z-KN-EG,10.60.7.226,ge-0/1/1
GRGOSC7-M01Z-KN-EG,10.60.7.234,ge-0/1/2
GRGOSC8-M01Z-KN-EG,10.60.7.242,ge-0/1/3
GRGOSC11-M01Z-KN-EG,10.60.8.2,ge-0/1/4
GRGOSC9-M01Z-KN-EG,10.60.7.250,ge-0/1/5
REHAB132-M01H-C-EG,10.40.186.74,ge-0/0/4
REHAB133-M01H-C-EG,10.40.186.82,ge-0/0/5
REHAB134-M01H-C-EG,10.40.186.90,ge-0/0/6
REHAB135-M01H-C-EG,10.40.186.98,ge-0/0/7
REHAB136-M01H-C-EG,10.40.186.106,ge-0/0/8
REHAB137-M01H-C-EG,10.40.186.114,ge-0/0/9
REHAB138-M01H-C-EG,10.40.186.122,ge-0/1/0
REHAB139-M01H-C-EG,10.40.186.130,ge-0/1/1
REHAB140-M01H-C-EG,10.40.186.138,ge-0/1/2
REHAB141-M01H-C-EG,10.40.186.146,ge-0/1/3
REHAB142-M01H-C-EG,10.40.186.154,ge-0/1/4
REHAB143-M01H-C-EG,10.40.186.162,ge-0/1/5
REHAB144-M01H-C-EG,10.40.186.170,ge-0/1/6
REHAB145-M01H-C-EG,10.40.186.178,ge-0/1/7
REHAB146-M01H-C-EG,10.40.186.186,ge-0/1/8
REHAB147-M01H-C-EG,10.40.186.194,ge-0/1/9
RHBCB148-M01H-C-EG,10.40.186.202,ge-0/2/0
REHAB149-M01H-C-EG,10.40.186.210,ge-0/2/1
REHAB150-M01H-C-EG,10.40.186.218,ge-0/2/2
REHAB151-M01H-C-EG,10.40.186.226,ge-0/2/3
REHBC152-M01H-C-EG,10.40.186.242,ge-0/2/4
REHAB153-M01H-C-EG,10.40.186.250,ge-0/2/5
REHAB154-M01H-C-EG,10.40.186.234,ge-0/2/6
REHAB155-M01H-C-EG,10.41.232.146,ge-0/2/7
REHAB156-M01H-C-EG,10.41.232.154,ge-0/2/8
REHAB157-M01H-C-EG,10.41.232.162,ge-0/2/9
REHAB158-M01H-C-EG,10.41.232.170,ge-0/3/0
REHAB208-M01H-C-EG,10.40.99.138,ge-0/3/1
REHAB209-M01H-C-EG,10.40.99.146,ge-0/3/2
REHAB210-M01H-C-EG,10.40.99.154,ge-0/3/3
REHAB236-M01H-C-EG,10.40.10.130,ge-0/3/4
REHAB237-M01H-C-EG,10.40.10.138,ge-0/3/5
REHAB211-M01H-C-EG,10.40.99.162,ge-0/3/6
REHAB212-M01H-C-EG,10.41.251.234,ge-0/3/7
REHAB213-M01H-C-EG,10.41.251.66,ge-0/3/8
REHAB214-M01H-C-EG,10.40.8.202,ge-0/3/9
RHBCB131-M01H-C-EG,10.40.213.154,ge-1/0/0
RHBCB131-M02H-C-EG,10.40.213.155,ge-1/0/0
REHAB238-M01H-C-EG,10.40.10.146,ge-1/0/1
REHAB259-M01H-C-EG,10.42.2.66,ge-1/0/4
REHAB260-M01H-C-EG,10.42.238.250,ge-1/0/6
REHAB199-M01H-C-EG,10.41.234.74,ge-1/1/0
REHAB200-M01H-C-EG,10.41.234.82,ge-1/1/1
REHAB201-M01H-C-EG,10.41.234.90,ge-1/1/2
REHBC202-M01H-C-EG,10.41.234.98,ge-1/1/3
REHBC203-M01H-C-EG,10.41.234.106,ge-1/1/5
REHBC204-M01H-C-EG,10.41.234.114,ge-1/1/6
REHAB205-M01H-C-EG,10.41.234.122,ge-1/1/7
REHAB206-M01H-C-EG,10.41.234.130,ge-1/1/8
REHAB207-M01H-C-EG,10.40.99.130,ge-1/1/9
REHAB239-M01H-C-EG,10.40.10.154,ge-1/2/0
RHBCB240-M01H-C-EG,10.40.10.162,ge-1/2/1
RHBCB241-M01H-C-EG,10.40.10.170,ge-1/2/2
REHAB242-M01H-C-EG,10.40.10.178,ge-1/2/3
REHAB243-M01H-C-EG,10.40.10.186,ge-1/2/4
REHAB244-M01H-C-EG,10.40.10.194,ge-1/2/5
REHAB245-M01H-C-EG,10.40.10.202,ge-1/2/6
REHAB246-M01H-C-EG,10.40.10.210,ge-1/2/7
REHAB247-M01H-C-EG,10.40.10.218,ge-1/2/8
REHAB248-M01H-C-EG,10.40.10.226,ge-1/2/9
RHBCB249-M01H-C-EG,10.40.10.234,ge-1/3/0
REHAB250-M01H-C-EG,10.40.10.242,ge-1/3/1
REHAB251-M01H-C-EG,10.40.10.250,ge-1/3/2
REHAB252-M01H-C-EG,10.40.11.90,ge-1/3/3
REHAB253-M01H-C-EG,10.40.11.98,ge-1/3/4
REHAB254-M01H-C-EG,10.40.11.106,ge-1/3/5
REHAB255-M01H-C-EG,10.40.11.114,ge-1/3/6
REHAB256-M01H-C-EG,10.40.11.122,ge-1/3/7
RHBCB257-M01H-C-EG,10.40.11.130,ge-1/3/8
REHAB258-M01H-C-EG,10.40.11.138,ge-1/3/9
TWHRCB1-M01H-SHR-EG,10.40.56.82,ge-0/0/1
TWHRCB1-M02H-SHR-EG,10.40.56.83,ge-0/0/1
TWHRCB2-M01H-SHR-EG,10.40.56.90,ge-0/0/2
