_id,TE_ipaddress,TE_ifName
5f47fb11bdb27375ccf430ad,10.50.165.50,gei_1/1/1
5f47fb11bdb27375ccf430af,10.41.245.250,ethernet0/6/0
5f47fb11bdb27375ccf430b0,10.50.165.234,gei_1/0/1
5f47fb11bdb27375ccf430b2,10.50.197.242,gei_1/1/1
5f47fb11bdb27375ccf430b4,10.40.221.210,ethernet0/10/0
5f47fb11bdb27375ccf430b5,10.50.168.186,gei_1/1/1
5f47fb11bdb27375ccf430b7,10.50.230.146,ethernet0/6/0
5f47fb11bdb27375ccf430b8,10.50.220.178,gei_1/21/1
5f47fb11bdb27375ccf430ba,10.41.101.122,ethernet0/7/0
5f47fb11bdb27375ccf430bd,10.42.128.146,gei_1/22/1
5f47fb11bdb27375ccf430bf,10.50.131.162,ethernet0/6/0
5f47fb11bdb27375ccf430c0,10.50.236.242,gei_1/1/1
5f47fb11bdb27375ccf430c2,10.40.75.83,ethernet0/9/0
5f47fb11bdb27375ccf430c3,10.41.52.42,ethernet0/0/0
5f47fb11bdb27375ccf430c6,10.50.4.154,gei_1/21/1
5f47fb11bdb27375ccf430c7,10.42.248.82,ethernet0/7/0
5f47fb11bdb27375ccf430c9,10.50.244.138,gei_1/21/1
5f47fb11bdb27375ccf430cd,10.41.242.187,ethernet0/10/0
5f47fb11bdb27375ccf430ce,10.50.176.82,gei_1/21/1
5f47fb11bdb27375ccf430d0,10.42.143.251,nt-a:sfp:1
5f47fb11bdb27375ccf430d1,10.42.85.35,nt-b:sfp:1
5f47fb11bdb27375ccf430d2,10.50.52.130,ethernet0/10/0
5f47fb11bdb27375ccf430d4,10.40.126.98,ethernet0/10/0
5f47fb11bdb27375ccf430d5,10.40.78.82,ethernet0/0/0
5f47fb11bdb27375ccf430d6,10.50.235.130,gei_1/1/1
5f47fb11bdb27375ccf430d8,10.60.2.138,gei_1/21/1
5f47fb11bdb27375ccf430dc,10.42.124.10,gei_1/1/1
5f47fb11bdb27375ccf430de,10.60.7.10,gei_1/21/1
5f47fb11bdb27375ccf430e1,10.42.136.66,ethernet0/7/0
5f47fb11bdb27375ccf430e3,10.42.173.202,ethernet0/9/0
5f47fb11bdb27375ccf430e5,10.50.217.154,gei_1/0/1
5f47fb11bdb27375ccf430e7,10.40.102.234,ethernet0/7/0
5f47fb11bdb27375ccf430ea,10.41.96.42,ethernet0/6/0
5f47fb11bdb27375ccf430eb,10.41.152.10,ethernet0/10/0
5f47fb11bdb27375ccf430ec,10.40.228.10,gei_1/22/1
5f47fb11bdb27375ccf430ee,10.42.29.58,ethernet0/9/0
5f47fb11bdb27375ccf430f0,10.40.122.123,ethernet0/10/0
5f47fb11bdb27375ccf430f2,10.42.153.107,nt-b:sfp:1
5f47fb11bdb27375ccf430f3,10.42.78.162,ethernet0/9/0
5f47fb11bdb27375ccf430f4,10.41.211.54,ethernet0/10/0
5f47fb11bdb27375ccf430f5,10.50.206.2,gei_1/0/1
5f47fb11bdb27375ccf430f8,10.42.8.18,ethernet0/6/0
5f47fb11bdb27375ccf430f9,10.41.112.58,ethernet0/7/0
5f47fb11bdb27375ccf430fb,10.40.199.90,ethernet0/10/0
5f47fb11bdb27375ccf430fc,10.40.151.202,ethernet0/9/0
5f47fb11bdb27375ccf430fd,10.42.134.18,ethernet0/10/0
5f47fb11bdb27375ccf430fe,10.41.119.26,ethernet0/9/0
5f47fb11bdb27375ccf430ff,10.40.36.226,ethernet0/9/0
5f47fb11bdb27375ccf43100,10.50.186.235,ethernet0/10/0
5f47fb11bdb27375ccf43101,10.50.68.66,ethernet0/7/0
5f47fb11bdb27375ccf43102,10.60.76.234,gei_1/21/1
5f47fb11bdb27375ccf43104,10.40.158.42,gei_1/21/2
5f47fb11bdb27375ccf43106,10.50.67.42,gei_1/22/1
5f47fb11bdb27375ccf43107,10.50.236.130,gei_1/0/1
5f47fb11bdb27375ccf43108,10.40.91.50,ethernet0/10/0
5f47fb11bdb27375ccf43109,10.50.168.50,gei_1/1/1
5f47fb11bdb27375ccf4310b,10.40.10.51,ethernet0/9/0
5f47fb11bdb27375ccf4310d,10.50.165.162,gei_1/0/1
5f47fb11bdb27375ccf4310f,10.42.65.194,gei_1/0/1
5f47fb11bdb27375ccf43111,10.50.176.34,gei_1/21/1
5f47fb11bdb27375ccf43113,10.42.218.66,ethernet0/7/0
5f47fb11bdb27375ccf43114,10.60.45.226,gei_1/1/1
5f47fb11bdb27375ccf43116,10.50.237.210,gei_1/1/1
5f47fb11bdb27375ccf43118,10.50.221.2,gei_1/22/1
5f47fb11bdb27375ccf43119,10.60.69.98,gei_1/21/2
5f47fb11bdb27375ccf4311a,10.41.31.18,ethernet0/9/0
5f47fb11bdb27375ccf4311c,10.40.49.186,ethernet0/10/0
5f47fb11bdb27375ccf4311d,10.40.131.139,ethernet0/10/0
5f47fb11bdb27375ccf4311e,10.41.41.243,nt-a:sfp:1
5f47fb11bdb27375ccf4311f,10.50.208.90,gei_1/0/1
5f47fb11bdb27375ccf43121,10.50.244.154,gei_1/21/1
5f47fb11bdb27375ccf43123,10.40.198.122,ethernet0/7/0
5f47fb11bdb27375ccf43124,10.42.41.90,gei_1/1/1
5f47fb11bdb27375ccf43126,10.40.236.178,ethernet0/10/0
5f47fb11bdb27375ccf43128,10.50.54.18,ethernet0/9/0
5f47fb11bdb27375ccf43129,10.40.8.138,ethernet0/9/1
5f47fb11bdb27375ccf4312a,10.40.246.82,ethernet0/7/0
5f47fb11bdb27375ccf4312b,10.50.165.58,gei_1/1/1
5f47fb11bdb27375ccf4312d,10.42.180.180,nt-b:sfp:1
5f47fb11bdb27375ccf4312f,10.41.23.106,gei_1/1/1
5f47fb11bdb27375ccf43130,10.40.102.178,ethernet0/10/0
5f47fb11bdb27375ccf43131,10.50.83.242,ethernet0/7/0
5f47fb11bdb27375ccf43132,10.42.141.203,nt-a:sfp:1
5f47fb11bdb27375ccf43133,10.60.56.131,gei_1/22/1
5f47fb11bdb27375ccf43134,10.42.96.2,gei_1/1/1
5f47fb11bdb27375ccf43136,10.50.108.170,ethernet0/10/0
5f47fb11bdb27375ccf43137,10.50.70.162,ethernet0/9/0
5f47fb11bdb27375ccf43138,10.50.200.186,gei_1/1/1
5f47fb11bdb27375ccf4313a,10.41.211.139,ethernet0/9/0
5f47fb11bdb27375ccf4313b,10.40.149.163,ethernet0/9/0
5f47fb11bdb27375ccf4313c,10.42.189.162,gei_1/21/1
5f47fb11bdb27375ccf4313e,10.41.113.146,ethernet0/6/0
5f47fb11bdb27375ccf4313f,10.50.229.226,ethernet0/7/0
5f47fb11bdb27375ccf43140,10.41.44.18,ethernet0/9/0
5f47fb11bdb27375ccf43141,10.60.13.226,gei_1/0/1
5f47fb11bdb27375ccf43143,10.42.127.250,gei_1/21/1
5f47fb11bdb27375ccf43145,10.50.208.66,gei_1/0/1
5f47fb11bdb27375ccf43146,10.42.98.170,gei_1/1/1
5f47fb11bdb27375ccf43148,10.60.57.27,gei_1/21/1
5f47fb11bdb27375ccf4314a,10.50.12.226,gei_1/0/1
5f47fb11bdb27375ccf4314c,10.50.145.218,gei_1/1/1
5f47fb11bdb27375ccf4314d,10.42.8.154,ethernet0/6/0
5f47fb11bdb27375ccf4314e,10.41.67.194,ethernet0/6/0
5f47fb11bdb27375ccf43150,10.50.236.178,gei_1/0/1
5f47fb11bdb27375ccf43152,10.41.86.106,ethernet0/7/0
5f47fb11bdb27375ccf43153,10.42.22.10,gei_1/0/1
5f47fb11bdb27375ccf43154,10.60.79.82,gei_1/1/1
5f47fb11bdb27375ccf43156,10.42.83.74,ethernet0/9/0
5f47fb11bdb27375ccf43157,10.60.26.130,gei_1/22/1
5f47fb11bdb27375ccf43158,10.60.0.2,gei_1/1/1
5f47fb11bdb27375ccf4315c,10.42.252.42,gei_1/21/1
5f47fb11bdb27375ccf4315e,10.41.71.75,ethernet0/9/0
5f47fb11bdb27375ccf4315f,10.40.39.146,ethernet0/7/0
5f47fb11bdb27375ccf43160,10.50.229.130,ethernet0/6/0
5f47fb11bdb27375ccf43161,10.60.5.250,gei_1/22/1
5f47fb11bdb27375ccf43163,10.50.20.83,nt-b:sfp:1
5f47fb11bdb27375ccf43164,10.41.110.34,ethernet0/6/0
5f47fb11bdb27375ccf43165,10.42.205.59,nt-b:sfp:1
5f47fb11bdb27375ccf43166,10.60.76.170,gei_1/22/1
5f47fb11bdb27375ccf43169,10.50.128.90,ethernet0/6/0
5f47fb11bdb27375ccf4316a,10.40.155.194,ethernet0/7/0
5f47fb11bdb27375ccf4316b,10.50.12.74,ethernet0/7/0
5f47fb11bdb27375ccf4316d,10.41.117.178,ethernet0/7/0
5f47fb11bdb27375ccf4316e,10.42.3.226,ethernet0/6/0
5f47fb11bdb27375ccf4316f,10.50.238.34,gei_1/1/1
5f47fb11bdb27375ccf43171,10.50.255.234,gei_1/0/1
5f47fb11bdb27375ccf43173,10.50.175.2,gei_1/22/1
5f47fb11bdb27375ccf43175,10.42.35.26,gei_1/1/1
5f47fb11bdb27375ccf43177,10.42.37.250,gei_1/22/1
5f47fb11bdb27375ccf4317d,10.42.220.58,gei_1/1/1
5f47fb11bdb27375ccf43181,10.41.86.202,ethernet0/10/0
5f47fb11bdb27375ccf43183,10.50.230.186,ethernet0/7/0
5f47fb11bdb27375ccf43184,10.41.16.130,ntio-1:sfp:1
5f47fb11bdb27375ccf43187,10.60.29.74,gei_1/21/1
5f47fb11bdb27375ccf43189,10.42.251.82,ethernet0/10/0
5f47fb11bdb27375ccf4318a,10.40.128.187,ethernet0/9/0
5f47fb11bdb27375ccf4318b,10.42.24.42,ethernet0/7/0
5f47fb11bdb27375ccf4318c,10.42.133.154,ethernet0/7/0
5f47fb11bdb27375ccf4318d,10.41.58.146,gei_1/22/1
5f47fb11bdb27375ccf4318e,10.40.151.146,ethernet0/9/0
5f47fb11bdb27375ccf4318f,10.50.230.90,ethernet0/10/0
5f47fb11bdb27375ccf43190,10.42.37.74,gei_1/0/1
5f47fb11bdb27375ccf43193,10.41.104.122,gei_1/0/1
5f47fb11bdb27375ccf43194,10.50.112.194,gei_1/22/1
5f47fb11bdb27375ccf43196,10.50.126.178,ethernet0/7/0
5f47fb11bdb27375ccf43197,10.40.194.218,ethernet0/7/0
5f47fb11bdb27375ccf43198,10.42.50.218,ethernet0/6/3
5f47fb11bdb27375ccf43199,10.42.234.202,ethernet0/7/0
5f47fb11bdb27375ccf4319a,10.42.242.154,gei_1/21/1
5f47fb11bdb27375ccf4319c,10.50.226.234,gei_1/1/1
5f47fb11bdb27375ccf4319e,10.40.42.10,ethernet0/10/0
5f47fb11bdb27375ccf4319f,10.50.175.154,gei_1/21/1
5f47fb11bdb27375ccf431a1,10.60.42.10,gei_1/21/1
5f47fb11bdb27375ccf431a3,10.50.231.218,gei_1/0/1
5f47fb11bdb27375ccf431a5,10.42.136.114,gei_1/1/1
5f47fb11bdb27375ccf431a7,10.50.140.186,ethernet0/7/0
5f47fb11bdb27375ccf431a8,10.41.16.242,ntio-1:sfp:1
5f47fb11bdb27375ccf431a9,10.60.12.170,gei_1/22/1
5f47fb11bdb27375ccf431ab,10.40.30.42,ethernet0/7/0
5f47fb11bdb27375ccf431ac,10.50.62.123,gei_1/21/1
5f47fb11bdb27375ccf431ad,10.42.198.250,gei_1/0/1
5f47fb11bdb27375ccf431af,10.42.99.106,gei_1/0/1
5f47fb11bdb27375ccf431b1,10.42.67.58,gei_1/0/1
5f47fb11bdb27375ccf431b2,10.41.118.202,ntio-1:sfp:1
5f47fb11bdb27375ccf431b3,10.50.163.218,ethernet0/9/0
5f47fb11bdb27375ccf431b4,10.42.24.98,ethernet0/10/0
5f47fb11bdb27375ccf431b5,10.50.61.107,gei_1/22/1
5f47fb11bdb27375ccf431b6,10.42.197.242,gei_1/1/1
5f47fb11bdb27375ccf431b8,10.40.227.162,ethernet0/9/0
5f47fb11bdb27375ccf431b9,10.42.36.90,gei_1/0/1
5f47fb11bdb27375ccf431bb,10.50.38.10,ethernet0/9/0
5f47fb11bdb27375ccf431bc,10.50.62.155,gei_1/22/1
5f47fb11bdb27375ccf431bd,10.40.40.154,ethernet0/7/0
5f47fb11bdb27375ccf431be,10.41.115.34,ethernet0/7/0
5f47fb11bdb27375ccf431bf,10.60.26.250,gei_1/22/1
5f47fb11bdb27375ccf431c1,10.42.65.242,gei_1/1/1
5f47fb11bdb27375ccf431c3,10.42.253.42,gei_1/22/1
5f47fb11bdb27375ccf431c5,10.40.145.26,ethernet0/9/0
5f47fb11bdb27375ccf431c6,10.42.94.211,ethernet0/10/0
5f47fb11bdb27375ccf431c7,10.60.137.186,gei_1/0/1
5f47fb11bdb27375ccf431c9,10.42.17.170,ethernet0/6/0
5f47fb11bdb27375ccf431ca,10.42.28.42,ethernet0/10/0
5f47fb11bdb27375ccf431cb,10.40.187.218,ethernet0/9/0
5f47fb11bdb27375ccf431cc,10.40.24.234,ethernet0/7/0
5f47fb11bdb27375ccf431cd,10.42.240.178,ethernet0/7/0
5f47fb11bdb27375ccf431cf,10.42.110.74,ethernet0/9/0
5f47fb11bdb27375ccf431d0,10.50.25.106,ethernet0/7/0
5f47fb11bdb27375ccf431d1,10.60.18.194,gei_1/22/1
5f47fb11bdb27375ccf431d3,10.40.5.218,ethernet0/7/1
5f47fb11bdb27375ccf431d4,10.40.66.2,ethernet0/9/0
5f47fb11bdb27375ccf431d6,10.42.85.147,nt-b:sfp:1
5f47fb11bdb27375ccf431d7,10.42.90.74,gei_1/1/1
5f47fb11bdb27375ccf431d9,10.50.219.242,gei_1/22/1
5f47fb11bdb27375ccf431db,10.60.29.82,gei_1/1/1
5f47fb11bdb27375ccf431dc,10.50.212.130,gei_1/0/1
5f47fb11bdb27375ccf431df,10.42.38.74,gei_1/1/1
5f47fb11bdb27375ccf431e1,10.50.112.35,nt-b:sfp:1
5f47fb11bdb27375ccf431e3,10.50.125.250,ethernet0/9/0
5f47fb11bdb27375ccf431e4,10.60.22.90,gei_1/22/1
5f47fb11bdb27375ccf431e6,10.42.39.2,gei_1/22/1
5f47fb11bdb27375ccf431e8,10.41.90.170,gei_1/22/1
5f47fb11bdb27375ccf431ea,10.50.220.42,gei_1/22/1
5f47fb11bdb27375ccf431ec,10.40.231.98,ethernet0/6/0
5f47fb11bdb27375ccf431ed,10.50.175.34,gei_1/22/1
5f47fb11bdb27375ccf431f0,10.40.80.2,ethernet0/9/0
5f47fb11bdb27375ccf431f1,10.42.230.115,nt-b:sfp:1
5f47fb11bdb27375ccf431f2,10.40.85.42,ethernet0/9/0
5f47fb11bdb27375ccf431f3,10.42.49.170,gei_1/22/1
5f47fb11bdb27375ccf431f5,10.60.3.58,gei_1/22/1
5f47fb11bdb27375ccf431f8,10.40.24.106,ethernet0/10/1
5f47fb11bdb27375ccf431f9,10.42.203.98,ethernet0/6/0
5f47fb11bdb27375ccf431fa,10.41.114.50,ethernet0/6/0
5f47fb11bdb27375ccf431fb,10.42.132.234,ethernet0/7/0
5f47fb11bdb27375ccf431fc,10.42.232.114,ethernet0/6/0
5f47fb11bdb27375ccf431fd,10.50.90.114,gei_1/0/1
5f47fb11bdb27375ccf431fe,10.40.236.162,ethernet0/10/0
5f47fb11bdb27375ccf43200,10.41.17.186,ntio-1:sfp:1
5f47fb11bdb27375ccf43201,10.40.189.58,ethernet0/7/0
5f47fb11bdb27375ccf43202,10.60.38.138,gei_1/1/1
5f47fb11bdb27375ccf43204,10.41.14.146,ntio-1:sfp:1
5f47fb11bdb27375ccf43205,10.60.36.210,ethernet0/7/0
5f47fb11bdb27375ccf43206,10.42.198.242,gei_1/1/1
5f47fb11bdb27375ccf43208,10.40.151.162,ethernet0/6/3
5f47fb11bdb27375ccf43209,10.60.43.210,gei_1/21/1
5f47fb11bdb27375ccf4320b,10.50.137.115,gei_1/22/1
5f47fb11bdb27375ccf4320c,10.42.83.82,ethernet0/10/0
5f47fb11bdb27375ccf4320d,10.42.85.211,nt-a:sfp:1
5f47fb11bdb27375ccf4320e,10.41.40.122,gei_1/0/1
5f47fb11bdb27375ccf43210,10.42.147.123,ethernet0/10/0
5f47fb11bdb27375ccf43211,10.41.184.90,ethernet0/10/0
5f47fb11bdb27375ccf43212,10.41.102.90,ethernet0/6/0
5f47fb11bdb27375ccf43213,10.50.166.114,gei_1/1/1
5f47fb11bdb27375ccf43215,10.42.252.130,gei_1/22/1
5f47fb11bdb27375ccf43217,10.50.215.130,ethernet0/7/0
5f47fb11bdb27375ccf43218,10.40.142.27,ethernet0/9/0
5f47fb11bdb27375ccf43219,10.42.45.10,gei_1/22/1
5f47fb11bdb27375ccf4321b,10.42.177.26,ethernet0/10/0
5f47fb11bdb27375ccf4321d,10.50.110.122,gei_1/21/1
5f47fb11bdb27375ccf43220,10.40.181.250,ethernet0/9/0
5f47fb11bdb27375ccf43221,10.41.16.2,ethernet0/9/0
5f47fb11bdb27375ccf43223,10.40.201.115,ethernet0/9/0
5f47fb11bdb27375ccf43224,10.50.198.74,gei_1/21/1
5f47fb11bdb27375ccf43226,10.40.76.234,ethernet0/9/0
5f47fb11bdb27375ccf43227,10.41.119.242,ntio-1:sfp:1
5f47fb11bdb27375ccf43228,10.40.21.162,ethernet0/6/0
5f47fb11bdb27375ccf43229,10.40.251.75,ethernet0/9/0
5f47fb11bdb27375ccf4322a,10.41.52.162,ethernet0/7/0
5f47fb11bdb27375ccf4322b,10.50.32.218,gei_1/1/1
5f47fb11bdb27375ccf4322d,10.50.23.58,ethernet0/10/0
5f47fb11bdb27375ccf4322e,10.42.239.226,ethernet0/9/0
5f47fb11bdb27375ccf4322f,10.50.199.218,gei_1/0/1
5f47fb11bdb27375ccf43232,10.50.204.74,ethernet0/7/0
5f47fb11bdb27375ccf43233,10.50.4.98,gei_1/21/1
5f47fb11bdb27375ccf43235,10.40.41.138,ethernet0/6/0
5f47fb11bdb27375ccf43236,10.50.200.210,gei_1/1/1
5f47fb11bdb27375ccf43238,10.50.175.210,gei_1/22/1
5f47fb11bdb27375ccf4323a,10.50.189.2,gei_1/22/1
5f47fb11bdb27375ccf4323c,10.40.30.34,ethernet0/7/0
5f47fb11bdb27375ccf4323d,10.41.214.50,ethernet0/7/0
5f47fb11bdb27375ccf4323e,10.50.190.10,gei_1/21/1
5f47fb11bdb27375ccf43240,10.60.4.18,ethernet0/6/0
5f47fb11bdb27375ccf43241,10.40.217.195,ethernet0/10/0
5f47fb11bdb27375ccf43242,10.41.229.146,ethernet0/6/0
5f47fb11bdb27375ccf43243,10.42.175.27,nt-b:sfp:1
5f47fb11bdb27375ccf43244,10.40.30.58,ethernet0/6/0
5f47fb11bdb27375ccf43245,10.41.108.242,ethernet0/7/0
5f47fb11bdb27375ccf43247,10.40.141.170,ethernet0/6/0
5f47fb11bdb27375ccf43248,10.60.34.18,gei_1/22/1
5f47fb11bdb27375ccf4324a,10.42.107.50,ethernet0/10/0
5f47fb11bdb27375ccf4324b,10.60.42.186,gei_1/1/1
5f47fb11bdb27375ccf4324e,10.41.12.75,ethernet0/9/0
5f47fb11bdb27375ccf4324f,10.40.6.98,ethernet0/0/0
5f47fb11bdb27375ccf43250,10.60.18.50,ethernet0/7/0
5f47fb11bdb27375ccf43251,10.42.115.91,nt-b:sfp:1
5f47fb11bdb27375ccf43252,10.40.151.154,ethernet0/9/0
5f47fb11bdb27375ccf43253,10.40.166.18,ethernet0/9/0
5f47fb11bdb27375ccf43254,10.50.218.194,gei_1/22/1
5f47fb11bdb27375ccf43256,10.40.14.154,ethernet0/9/0
5f47fb11bdb27375ccf43258,10.60.30.42,gei_1/22/1
5f47fb11bdb27375ccf4325a,10.42.189.178,gei_1/1/1
5f47fb11bdb27375ccf4325c,10.41.246.82,ethernet0/10/0
5f47fb11bdb27375ccf4325e,10.41.27.203,nt-b:sfp:1
5f47fb11bdb27375ccf4325f,10.41.118.122,ethernet0/7/0
5f47fb11bdb27375ccf43260,10.42.195.170,gei_1/0/1
5f47fb11bdb27375ccf43262,10.50.146.146,ethernet0/7/0
5f47fb11bdb27375ccf43263,10.41.78.58,ntio-1:sfp:1
5f47fb11bdb27375ccf43264,10.60.6.218,gei_1/1/1
5f47fb11bdb27375ccf43266,10.50.185.138,gei_1/21/1
5f47fb11bdb27375ccf43269,10.40.42.242,ethernet0/10/0
5f47fb11bdb27375ccf4326b,10.50.49.234,gei_1/21/1
5f47fb11bdb27375ccf4326d,10.60.26.202,gei_1/22/1
5f47fb11bdb27375ccf4326e,10.50.54.114,gei_1/1/1
5f47fb11bdb27375ccf43270,10.42.31.146,gei_1/0/1
5f47fb11bdb27375ccf43272,10.40.85.67,ethernet0/9/0
5f47fb11bdb27375ccf43273,10.41.93.170,gei_1/22/1
5f47fb11bdb27375ccf43275,10.42.54.83,ethernet0/9/0
5f47fb11bdb27375ccf43276,10.41.58.99,nt-a:sfp:1
5f47fb11bdb27375ccf43278,10.42.194.66,ntio-1:sfp:1
5f47fb11bdb27375ccf43279,10.40.91.11,ethernet0/9/0
5f47fb11bdb27375ccf4327a,10.40.94.211,ethernet0/10/0
5f47fb11bdb27375ccf4327b,10.60.2.130,gei_1/22/1
5f47fb11bdb27375ccf4327d,10.42.253.66,gei_1/22/1
5f47fb11bdb27375ccf43280,10.40.26.82,ethernet0/7/0
5f47fb11bdb27375ccf43281,10.50.106.234,ethernet0/10/0
5f47fb11bdb27375ccf43282,10.41.115.138,ethernet0/7/0
5f47fb11bdb27375ccf43283,10.60.74.226,gei_1/22/1
5f47fb11bdb27375ccf43285,10.42.50.146,ethernet0/10/0
5f47fb11bdb27375ccf43286,10.50.226.42,gei_1/1/1
5f47fb11bdb27375ccf43288,10.50.253.138,gei_1/0/1
5f47fb11bdb27375ccf4328a,10.40.14.58,ethernet0/10/0
5f47fb11bdb27375ccf4328c,10.60.26.178,gei_1/22/1
5f47fb11bdb27375ccf4328e,10.41.23.130,ntio-1:sfp:1
5f47fb11bdb27375ccf4328f,10.42.14.130,ntio-1:sfp:1
5f47fb11bdb27375ccf43290,10.41.228.82,ethernet0/7/0
5f47fb11bdb27375ccf43291,10.42.249.90,ethernet0/7/0
5f47fb11bdb27375ccf43292,10.40.15.186,ethernet0/7/0
5f47fb11bdb27375ccf43295,10.42.193.138,ethernet0/9/0
5f47fb11bdb27375ccf43296,10.42.17.162,ethernet0/7/0
5f47fb11bdb27375ccf43297,10.40.104.106,ethernet0/9/0
5f47fb11bdb27375ccf43298,10.60.7.26,gei_1/22/1
5f47fb11bdb27375ccf4329a,10.50.109.90,ethernet0/7/0
5f47fb11bdb27375ccf4329c,10.50.17.2,ethernet0/6/0
5f47fb11bdb27375ccf4329f,10.50.174.210,gei_1/21/1
5f47fb11bdb27375ccf432a1,10.40.91.114,ethernet0/9/0
5f47fb11bdb27375ccf432a2,10.42.70.170,ethernet0/10/0
5f47fb11bdb27375ccf432a4,10.40.237.139,ethernet0/9/0
5f47fb11bdb27375ccf432a5,10.42.77.234,ethernet0/9/0
5f47fb11bdb27375ccf432a6,10.41.68.18,ethernet0/9/0
5f47fb11bdb27375ccf432a7,10.40.236.235,ethernet0/10/0
5f47fb11bdb27375ccf432a8,10.42.153.11,nt-b:sfp:1
5f47fb11bdb27375ccf432a9,10.60.29.42,gei_1/22/1
5f47fb11bdb27375ccf432ab,10.41.94.202,ethernet0/10/0
5f47fb11bdb27375ccf432ad,10.42.165.42,ethernet0/9/0
5f47fb11bdb27375ccf432ae,10.40.150.43,ethernet0/10/0
5f47fb11bdb27375ccf432af,10.42.100.42,gei_1/22/1
5f47fb11bdb27375ccf432b1,10.41.62.226,ethernet0/9/0
5f47fb11bdb27375ccf432b2,10.42.200.226,gei_1/0/1
5f47fb11bdb27375ccf432b4,10.42.188.10,gei_1/1/1
5f47fb11bdb27375ccf432b6,10.41.23.226,gei_1/0/1
5f47fb11bdb27375ccf432b8,10.50.232.58,gei_1/1/1
5f47fb11bdb27375ccf432ba,10.40.77.58,ethernet0/10/0
5f47fb11bdb27375ccf432bd,10.40.52.163,ethernet0/10/0
5f47fb11bdb27375ccf432be,10.42.16.114,ethernet0/7/0
5f47fb11bdb27375ccf432c0,10.41.20.82,ethernet0/7/0
5f47fb11bdb27375ccf432c1,10.42.198.114,gei_1/1/1
5f47fb11bdb27375ccf432c2,10.42.112.250,ethernet0/10/0
5f47fb11bdb27375ccf432c3,10.41.16.162,ntio-1:sfp:1
5f47fb11bdb27375ccf432c4,10.50.3.210,gei_1/21/1
5f47fb11bdb27375ccf432c7,10.41.111.50,ethernet0/10/0
5f47fb11bdb27375ccf432c8,10.50.238.194,gei_1/0/1
5f47fb11bdb27375ccf432ca,10.42.35.250,gei_1/1/1
5f47fb11bdb27375ccf432cc,10.42.190.58,gei_1/0/1
5f47fb11bdb27375ccf432ce,10.50.228.10,gei_1/1/1
5f47fb11bdb27375ccf432d0,10.41.45.138,gei_1/21/1
5f47fb11bdb27375ccf432d2,10.42.14.2,ethernet0/10/0
5f47fb11bdb27375ccf432d3,10.60.43.50,gei_1/22/1
5f47fb11bdb27375ccf432d6,10.42.14.194,ethernet0/9/0
5f47fb11bdb27375ccf432d8,10.42.10.42,ethernet0/9/0
5f47fb11bdb27375ccf432da,10.50.147.130,ethernet0/10/0
5f47fb11bdb27375ccf432dc,10.41.96.195,nt-b:sfp:1
5f47fb11bdb27375ccf432dd,10.50.176.106,gei_1/21/1
5f47fb11bdb27375ccf432df,10.42.230.98,ntio-1:sfp:1
5f47fb11bdb27375ccf432e0,10.42.27.130,gei_1/21/1
5f47fb11bdb27375ccf432e2,10.41.154.218,ethernet0/9/0
5f47fb11bdb27375ccf432e3,10.40.86.58,ethernet0/9/0
5f47fb11bdb27375ccf432e5,10.40.227.114,ethernet0/9/0
5f47fb11bdb27375ccf432e6,10.42.236.218,gei_1/0/1
5f47fb11bdb27375ccf432e8,10.41.18.74,gei_1/0/1
5f47fb11bdb27375ccf432eb,10.60.11.18,gei_1/22/1
5f47fb11bdb27375ccf432ec,10.42.177.114,ethernet0/7/0
5f47fb11bdb27375ccf432ed,10.50.211.34,gei_1/0/1
5f47fb11bdb27375ccf432ef,10.42.33.178,gei_1/1/1
5f47fb11bdb27375ccf432f1,10.50.90.11,nt-a:sfp:1
5f47fb11bdb27375ccf432f2,10.50.210.130,gei_1/21/1
5f47fb11bdb27375ccf432f4,10.40.85.179,ethernet0/9/0
5f47fb11bdb27375ccf432f5,10.42.176.130,ethernet0/9/0
5f47fb11bdb27375ccf432f7,10.42.121.106,ethernet0/10/0
5f47fb11bdb27375ccf432f8,10.42.70.66,ethernet0/10/0
5f47fb11bdb27375ccf432f9,10.42.145.107,nt-a:sfp:1
5f47fb11bdb27375ccf432fa,10.42.129.178,gei_1/1/1
5f47fb11bdb27375ccf432fc,10.50.254.66,gei_1/21/1
5f47fb11bdb27375ccf432fe,10.50.211.178,gei_1/22/1
5f47fb11bdb27375ccf43301,10.50.29.170,gei_1/1/1
5f47fb11bdb27375ccf43303,10.50.78.26,ethernet0/7/0
5f47fb11bdb27375ccf43304,10.50.205.218,gei_1/22/1
5f47fb11bdb27375ccf43306,10.42.199.18,gei_1/0/1
5f47fb11bdb27375ccf43308,10.41.246.51,ethernet0/9/0
5f47fb11bdb27375ccf43309,10.60.77.106,gei_1/22/1
5f47fb11bdb27375ccf4330b,10.50.137.203,nt-a:sfp:1
5f47fb11bdb27375ccf4330c,10.40.128.219,ethernet0/9/0
5f47fb11bdb27375ccf4330d,10.50.121.242,ethernet0/6/0
5f47fb11bdb27375ccf4330e,10.41.115.74,ethernet0/6/0
5f47fb11bdb27375ccf4330f,10.41.17.130,ntio-1:sfp:1
5f47fb11bdb27375ccf43310,10.40.160.218,ethernet0/10/0
5f47fb11bdb27375ccf43311,10.41.246.10,ethernet0/9/0
